cambio_precio_key,fecha_key,fecha,mes,nombre_mes,trimestre,anio,anio_mes,item_menu_key,item_menu_id,nombre_item,categoria_item,cocina_item,disponible_item,restaurante_key,restaurante_id,nombre_restaurante,cocina_restaurante,ciudad_restaurante,pais_restaurante,precio_anterior,precio_nuevo,monto_cambio,porcentaje_cambio
136,20251103,2025-11-03,11,November,4,2025,2025-11,67,68,Churros,Side Dish,Mexican,1,6,7,New York Salsa Eatery,Mexican,New York,United States,7.94,8.72,0.78,9.82
137,20250725,2025-07-25,7,July,3,2025,2025-07,68,69,Pork Pozole,Beverage,Mexican,1,6,7,New York Salsa Eatery,Mexican,New York,United States,8.61,8.7,0.09,1.05
138,20260808,2026-08-08,8,August,3,2026,2026-08,68,69,Pork Pozole,Beverage,Mexican,1,6,7,New York Salsa Eatery,Mexican,New York,United States,8.7,9.78,1.08,12.41
139,20250501,2025-05-01,5,May,2,2025,2025-05,69,70,Carnitas Bowl,Beverage,Mexican,1,6,7,New York Salsa Eatery,Mexican,New York,United States,13.22,14.11,0.89,6.73
140,20260406,2026-04-06,4,April,2,2026,2026-04,69,70,Carnitas Bowl,Beverage,Mexican,1,6,7,New York Salsa Eatery,Mexican,New York,United States,14.11,14.85,0.74,5.24
141,20250329,2025-03-29,3,March,1,2025,2025-03,70,71,Bibimbap,Main Course,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,15.74,17.29,1.55,9.85
142,20260514,2026-05-14,5,May,2,2026,2026-05,70,71,Bibimbap,Main Course,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,17.29,19.43,2.14,12.38
143,20241006,2024-10-06,10,October,4,2024,2024-10,71,72,Beef Bulgogi,Main Course,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,18.72,21.12,2.4,12.82
144,20260427,2026-04-27,4,April,2,2026,2026-04,71,72,Beef Bulgogi,Main Course,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,21.12,24.0,2.88,13.64
145,20250705,2025-07-05,7,July,3,2025,2025-07,72,73,Korean Fried Chicken,Specialty,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,13.88,16.28,2.4,17.29
146,20260602,2026-06-02,6,June,2,2026,2026-06,72,73,Korean Fried Chicken,Specialty,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,16.28,17.14,0.86,5.28
147,20250715,2025-07-15,7,July,3,2025,2025-07,73,74,Kimchi Jjigae,Specialty,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,22.15,25.64,3.49,15.76
148,20250907,2025-09-07,9,September,3,2025,2025-09,73,74,Kimchi Jjigae,Specialty,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,25.64,29.14,3.5,13.65
149,20241118,2024-11-18,11,November,4,2024,2024-11,74,75,Japchae,Dessert,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,24.07,27.16,3.09,12.84
150,20251027,2025-10-27,10,October,4,2025,2025-10,74,75,Japchae,Dessert,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,27.16,30.86,3.7,13.62
151,20241104,2024-11-04,11,November,4,2024,2024-11,75,76,Tteokbokki,Dessert,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,21.32,23.66,2.34,10.98
152,20260606,2026-06-06,6,June,2,2026,2026-06,75,76,Tteokbokki,Dessert,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,23.66,26.0,2.34,9.89
153,20250716,2025-07-16,7,July,3,2025,2025-07,76,77,Samgyeopsal,Side Dish,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,29.52,32.4,2.88,9.76
154,20260406,2026-04-06,4,April,2,2026,2026-04,76,77,Samgyeopsal,Side Dish,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,32.4,36.0,3.6,11.11
155,20250329,2025-03-29,3,March,1,2025,2025-03,77,78,Sundubu Jjigae,Side Dish,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,26.86,31.62,4.76,17.72
156,20260219,2026-02-19,2,February,1,2026,2026-02,77,78,Sundubu Jjigae,Side Dish,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,31.62,34.0,2.38,7.53
157,20250804,2025-08-04,8,August,3,2025,2025-08,78,79,Kimbap,Beverage,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,17.8,18.2,0.4,2.25
158,20260225,2026-02-25,2,February,1,2026,2026-02,78,79,Kimbap,Beverage,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,18.2,20.0,1.8,9.89
159,20250822,2025-08-22,8,August,3,2025,2025-08,79,80,Korean BBQ Short Ribs,Beverage,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,18.73,21.81,3.08,16.44
160,20251026,2025-10-26,10,October,4,2025,2025-10,79,80,Korean BBQ Short Ribs,Beverage,Korean,1,7,8,Houston Seoul Corner,Korean,Houston,United States,21.81,23.71,1.9,8.71
161,20241030,2024-10-30,10,October,4,2024,2024-10,80,81,Classic Burger,Main Course,American,0,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,21.17,22.68,1.51,7.13
162,20250828,2025-08-28,8,August,3,2025,2025-08,80,81,Classic Burger,Main Course,American,0,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,22.68,25.2,2.52,11.11
163,20250328,2025-03-28,3,March,1,2025,2025-03,81,82,Double Burger,Main Course,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,16.23,18.0,1.77,10.91
164,20260405,2026-04-05,4,April,2,2026,2026-04,81,82,Double Burger,Main Course,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,18.0,19.56,1.56,8.67
165,20250112,2025-01-12,1,January,1,2025,2025-01,82,83,Cheeseburger,Specialty,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,28.01,35.48,7.47,26.67
166,20251107,2025-11-07,11,November,4,2025,2025-11,82,83,Cheeseburger,Specialty,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,35.48,37.35,1.87,5.27
167,20250802,2025-08-02,8,August,3,2025,2025-08,83,84,BBQ Ribs,Specialty,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,30.52,31.21,0.69,2.26
168,20260118,2026-01-18,1,January,1,2026,2026-01,83,84,BBQ Ribs,Specialty,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,31.21,34.68,3.47,11.12
169,20250616,2025-06-16,6,June,2,2025,2025-06,84,85,Chicken Wings,Dessert,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,20.08,20.31,0.23,1.15
170,20251016,2025-10-16,10,October,4,2025,2025-10,84,85,Chicken Wings,Dessert,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,20.31,22.82,2.51,12.36
171,20250328,2025-03-28,3,March,1,2025,2025-03,85,86,French Fries,Dessert,American,0,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,25.29,28.17,2.88,11.39
172,20260302,2026-03-02,3,March,1,2026,2026-03,85,86,French Fries,Dessert,American,0,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,28.17,32.01,3.84,13.63
173,20250325,2025-03-25,3,March,1,2025,2025-03,86,87,Hot Dog,Side Dish,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,22.44,22.7,0.26,1.16
174,20260619,2026-06-19,6,June,2,2026,2026-06,86,87,Hot Dog,Side Dish,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,22.7,25.79,3.09,13.61
175,20250605,2025-06-05,6,June,2,2025,2025-06,87,88,Steak Sandwich,Side Dish,American,0,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,19.42,22.66,3.24,16.68
176,20251024,2025-10-24,10,October,4,2025,2025-10,87,88,Steak Sandwich,Side Dish,American,0,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,22.66,24.9,2.24,9.89
177,20250618,2025-06-18,6,June,2,2025,2025-06,88,89,Apple Pie,Beverage,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,30.88,33.08,2.2,7.12
178,20251213,2025-12-13,12,December,4,2025,2025-12,88,89,Apple Pie,Beverage,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,33.08,36.76,3.68,11.12
179,20241216,2024-12-16,12,December,4,2024,2024-12,89,90,Chicken Burger,Beverage,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,29.53,32.08,2.55,8.64
180,20260117,2026-01-17,1,January,1,2026,2026-01,89,90,Chicken Burger,Beverage,American,1,8,9,Tokyo Route 66 Place,American,Tokyo,Japan,32.08,36.46,4.38,13.65
181,20250302,2025-03-02,3,March,1,2025,2025-03,90,91,Coq au Vin,Main Course,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,43.24,50.06,6.82,15.77
182,20260304,2026-03-04,3,March,1,2026,2026-03,90,91,Coq au Vin,Main Course,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,50.06,56.89,6.83,13.64
183,20250319,2025-03-19,3,March,1,2025,2025-03,91,92,Beef Bourguignon,Main Course,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,53.33,62.1,8.77,16.44
184,20260521,2026-05-21,5,May,2,2026,2026-05,91,92,Beef Bourguignon,Main Course,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,62.1,67.5,5.4,8.7
185,20250424,2025-04-24,4,April,2,2025,2025-04,92,93,French Onion Soup,Specialty,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,30.27,30.98,0.71,2.35
186,20251214,2025-12-14,12,December,4,2025,2025-12,92,93,French Onion Soup,Specialty,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,30.98,35.2,4.22,13.62
187,20250729,2025-07-29,7,July,3,2025,2025-07,93,94,Ratatouille,Specialty,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,30.74,32.18,1.44,4.68
188,20251102,2025-11-02,11,November,4,2025,2025-11,93,94,Ratatouille,Specialty,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,32.18,36.16,3.98,12.37
189,20241005,2024-10-05,10,October,4,2024,2024-10,94,95,Quiche Lorraine,Dessert,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,46.29,50.92,4.63,10.0
190,20260328,2026-03-28,3,March,1,2026,2026-03,94,95,Quiche Lorraine,Dessert,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,50.92,57.86,6.94,13.63
191,20250130,2025-01-30,1,January,1,2025,2025-01,95,96,Croque Monsieur,Dessert,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,56.41,55.16,-1.25,-2.22
192,20260803,2026-08-03,8,August,3,2026,2026-08,95,96,Croque Monsieur,Dessert,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,55.16,62.68,7.52,13.63
193,20241204,2024-12-04,12,December,4,2024,2024-12,96,97,Escargot,Side Dish,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,52.51,55.42,2.91,5.54
194,20251219,2025-12-19,12,December,4,2025,2025-12,96,97,Escargot,Side Dish,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,55.42,58.34,2.92,5.27
195,20240915,2024-09-15,9,September,3,2024,2024-09,97,98,Creme Brulee,Side Dish,French,0,9,10,Tokyo Chateau House,French,Tokyo,Japan,27.89,29.77,1.88,6.74
196,20251204,2025-12-04,12,December,4,2025,2025-12,97,98,Creme Brulee,Side Dish,French,0,9,10,Tokyo Chateau House,French,Tokyo,Japan,29.77,31.34,1.57,5.27
197,20241207,2024-12-07,12,December,4,2024,2024-12,98,99,Duck Confit,Beverage,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,34.9,40.79,5.89,16.88
198,20260415,2026-04-15,4,April,2,2026,2026-04,98,99,Duck Confit,Beverage,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,40.79,45.32,4.53,11.11
199,20250128,2025-01-28,1,January,1,2025,2025-01,99,100,Nicoise Salad,Beverage,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,33.78,39.92,6.14,18.18
200,20260226,2026-02-26,2,February,1,2026,2026-02,99,100,Nicoise Salad,Beverage,French,1,9,10,Tokyo Chateau House,French,Tokyo,Japan,39.92,43.87,3.95,9.89
201,20241206,2024-12-06,12,December,4,2024,2024-12,100,101,Salmon Sushi,Main Course,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,22.41,24.57,2.16,9.64
202,20250922,2025-09-22,9,September,3,2025,2025-09,100,101,Salmon Sushi,Main Course,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,24.57,27.0,2.43,9.89
203,20241119,2024-11-19,11,November,4,2024,2024-11,101,102,Tuna Roll,Main Course,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,41.4,44.89,3.49,8.43
204,20251121,2025-11-21,11,November,4,2025,2025-11,101,102,Tuna Roll,Main Course,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,44.89,49.88,4.99,11.12
205,20250331,2025-03-31,3,March,1,2025,2025-03,102,103,Tonkotsu Ramen,Specialty,Japanese,0,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,44.22,46.18,1.96,4.43
206,20251101,2025-11-01,11,November,4,2025,2025-11,102,103,Tonkotsu Ramen,Specialty,Japanese,0,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,46.18,49.13,2.95,6.39
207,20250430,2025-04-30,4,April,2,2025,2025-04,103,104,Miso Ramen,Specialty,Japanese,0,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,23.35,25.04,1.69,7.24
208,20260309,2026-03-09,3,March,1,2026,2026-03,103,104,Miso Ramen,Specialty,Japanese,0,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,25.04,28.13,3.09,12.34
209,20250424,2025-04-24,4,April,2,2025,2025-04,104,105,Chicken Teriyaki,Dessert,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,32.06,37.05,4.99,15.56
210,20260609,2026-06-09,6,June,2,2026,2026-06,104,105,Chicken Teriyaki,Dessert,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,37.05,41.63,4.58,12.36
211,20250814,2025-08-14,8,August,3,2025,2025-08,105,106,Tempura,Dessert,Japanese,0,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,25.52,27.34,1.82,7.13
212,20260608,2026-06-08,6,June,2,2026,2026-06,105,106,Tempura,Dessert,Japanese,0,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,27.34,30.38,3.04,11.12
213,20250610,2025-06-10,6,June,2,2025,2025-06,106,107,Miso Soup,Side Dish,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,24.14,25.25,1.11,4.6
214,20260510,2026-05-10,5,May,2,2026,2026-05,106,107,Miso Soup,Side Dish,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,25.25,27.75,2.5,9.9
215,20250305,2025-03-05,3,March,1,2025,2025-03,107,108,California Roll,Side Dish,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,46.92,49.0,2.08,4.43
216,20260503,2026-05-03,5,May,2,2026,2026-05,107,108,California Roll,Side Dish,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,49.0,52.13,3.13,6.39
217,20241025,2024-10-25,10,October,4,2024,2024-10,108,109,Sashimi,Beverage,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,37.8,41.4,3.6,9.52
218,20251118,2025-11-18,11,November,4,2025,2025-11,108,109,Sashimi,Beverage,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,41.4,45.0,3.6,8.7
219,20241213,2024-12-13,12,December,4,2024,2024-12,109,110,Udon Noodles,Beverage,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,28.71,30.38,1.67,5.82
220,20260412,2026-04-12,4,April,2,2026,2026-04,109,110,Udon Noodles,Beverage,Japanese,1,10,11,Salvador Koi Cafe,Japanese,Salvador,Brazil,30.38,33.38,3.0,9.87
221,20250630,2025-06-30,6,June,2,2025,2025-06,110,111,Pad Thai,Main Course,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,20.36,25.45,5.09,25.0
222,20260403,2026-04-03,4,April,2,2026,2026-04,110,111,Pad Thai,Main Course,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,25.45,26.79,1.34,5.27
223,20241001,2024-10-01,10,October,4,2024,2024-10,111,112,Green Curry,Main Course,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,22.94,27.41,4.47,19.49
224,20260101,2026-01-01,1,January,1,2026,2026-01,111,112,Green Curry,Main Course,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,27.41,29.79,2.38,8.68
225,20250301,2025-03-01,3,March,1,2025,2025-03,112,113,Tom Yum Soup,Specialty,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,11.22,13.4,2.18,19.43
226,20260303,2026-03-03,3,March,1,2026,2026-03,112,113,Tom Yum Soup,Specialty,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,13.4,14.57,1.17,8.73
227,20250319,2025-03-19,3,March,1,2025,2025-03,113,114,Massaman Curry,Specialty,Thai,0,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,22.37,23.65,1.28,5.72
228,20260219,2026-02-19,2,February,1,2026,2026-02,113,114,Massaman Curry,Specialty,Thai,0,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,23.65,25.71,2.06,8.71
229,20241220,2024-12-20,12,December,4,2024,2024-12,114,115,Papaya Salad,Dessert,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,16.77,18.33,1.56,9.3
230,20251222,2025-12-22,12,December,4,2025,2025-12,114,115,Papaya Salad,Dessert,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,18.33,19.5,1.17,6.38
231,20250603,2025-06-03,6,June,2,2025,2025-06,115,116,Thai Basil Chicken,Dessert,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,20.23,24.11,3.88,19.18
232,20260425,2026-04-25,4,April,2,2026,2026-04,115,116,Thai Basil Chicken,Dessert,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,24.11,25.93,1.82,7.55
233,20250807,2025-08-07,8,August,3,2025,2025-08,116,117,Spring Rolls,Side Dish,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,20.57,25.78,5.21,25.33
234,20260625,2026-06-25,6,June,2,2026,2026-06,116,117,Spring Rolls,Side Dish,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,25.78,27.43,1.65,6.4
235,20241119,2024-11-19,11,November,4,2024,2024-11,117,118,Mango Sticky Rice,Side Dish,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,14.23,16.69,2.46,17.29
236,20260730,2026-07-30,7,July,3,2026,2026-07,117,118,Mango Sticky Rice,Side Dish,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,16.69,17.57,0.88,5.27
237,20241031,2024-10-31,10,October,4,2024,2024-10,118,119,Chicken Satay,Beverage,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,22.46,24.7,2.24,9.97
238,20260608,2026-06-08,6,June,2,2026,2026-06,118,119,Chicken Satay,Beverage,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,24.7,28.07,3.37,13.64
239,20241228,2024-12-28,12,December,4,2024,2024-12,119,120,Red Curry,Beverage,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,24.49,24.76,0.27,1.1
240,20260618,2026-06-18,6,June,2,2026,2026-06,119,120,Red Curry,Beverage,Thai,1,11,12,Bangalore Siam Kitchen,Thai,Bangalore,India,24.76,27.21,2.45,9.89
241,20241030,2024-10-30,10,October,4,2024,2024-10,120,121,Margherita Pizza,Main Course,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,23.28,28.56,5.28,22.68
242,20260404,2026-04-04,4,April,2,2026,2026-04,120,121,Margherita Pizza,Main Course,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,28.56,31.04,2.48,8.68
243,20250114,2025-01-14,1,January,1,2025,2025-01,121,122,Pepperoni Pizza,Main Course,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,19.3,20.37,1.07,5.54
244,20260304,2026-03-04,3,March,1,2026,2026-03,121,122,Pepperoni Pizza,Main Course,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,20.37,21.44,1.07,5.25
245,20250709,2025-07-09,7,July,3,2025,2025-07,122,123,Carbonara Pasta,Specialty,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,29.63,30.63,1.0,3.37
246,20260719,2026-07-19,7,July,3,2026,2026-07,122,123,Carbonara Pasta,Specialty,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,30.63,33.29,2.66,8.68
247,20250411,2025-04-11,4,April,2,2025,2025-04,123,124,Lasagna,Specialty,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,22.81,24.4,1.59,6.97
248,20260324,2026-03-24,3,March,1,2026,2026-03,123,124,Lasagna,Specialty,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,24.4,26.52,2.12,8.69
249,20241220,2024-12-20,12,December,4,2024,2024-12,124,125,Risotto,Dessert,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,15.77,17.13,1.36,8.62
250,20260217,2026-02-17,2,February,1,2026,2026-02,124,125,Risotto,Dessert,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,17.13,19.47,2.34,13.66
251,20250307,2025-03-07,3,March,1,2025,2025-03,125,126,Tiramisu,Dessert,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,19.3,20.15,0.85,4.4
252,20260817,2026-08-17,8,August,3,2026,2026-08,125,126,Tiramisu,Dessert,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,20.15,21.44,1.29,6.4
253,20240920,2024-09-20,9,September,3,2024,2024-09,126,127,Garlic Bread,Side Dish,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,20.87,21.6,0.73,3.5
254,20260524,2026-05-24,5,May,2,2026,2026-05,126,127,Garlic Bread,Side Dish,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,21.6,24.55,2.95,13.66
255,20250517,2025-05-17,5,May,2,2025,2025-05,127,128,Bruschetta,Side Dish,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,29.02,33.32,4.3,14.82
256,20260207,2026-02-07,2,February,1,2026,2026-02,127,128,Bruschetta,Side Dish,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,33.32,35.83,2.51,7.53
257,20250427,2025-04-27,4,April,2,2025,2025-04,128,129,Seafood Pasta,Beverage,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,17.78,17.58,-0.2,-1.12
258,20260107,2026-01-07,1,January,1,2026,2026-01,128,129,Seafood Pasta,Beverage,Italian,1,12,13,Mumbai Nonna Table,Italian,Mumbai,India,17.58,19.75,2.17,12.34
259,20250209,2025-02-09,2,February,1,2025,2025-02,129,130,Mushroom Pizza,Beverage,Italian,0,12,13,Mumbai Nonna Table,Italian,Mumbai,India,28.91,31.32,2.41,8.34
260,20260127,2026-01-27,1,January,1,2026,2026-01,129,130,Mushroom Pizza,Beverage,Italian,0,12,13,Mumbai Nonna Table,Italian,Mumbai,India,31.32,34.42,3.1,9.9
261,20250325,2025-03-25,3,March,1,2025,2025-03,130,131,Falafel Plate,Main Course,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,18.79,21.14,2.35,12.51
262,20250911,2025-09-11,9,September,3,2025,2025-09,130,131,Falafel Plate,Main Course,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,21.14,23.49,2.35,11.12
263,20250626,2025-06-26,6,June,2,2025,2025-06,131,132,Hummus with Pita,Main Course,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,13.27,13.42,0.15,1.13
264,20260411,2026-04-11,4,April,2,2026,2026-04,131,132,Hummus with Pita,Main Course,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,13.42,14.91,1.49,11.1
265,20250402,2025-04-02,4,April,2,2025,2025-04,132,133,Greek Salad,Specialty,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,18.88,21.91,3.03,16.05
266,20260120,2026-01-20,1,January,1,2026,2026-01,132,133,Greek Salad,Specialty,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,21.91,23.31,1.4,6.39
267,20250608,2025-06-08,6,June,2,2025,2025-06,133,134,Grilled Halloumi,Specialty,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,8.62,10.57,1.95,22.62
268,20250902,2025-09-02,9,September,3,2025,2025-09,133,134,Grilled Halloumi,Specialty,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,10.57,11.49,0.92,8.7
269,20250425,2025-04-25,4,April,2,2025,2025-04,134,135,Stuffed Grape Leaves,Dessert,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,13.33,14.81,1.48,11.1
270,20260816,2026-08-16,8,August,3,2026,2026-08,134,135,Stuffed Grape Leaves,Dessert,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,14.81,16.46,1.65,11.14
271,20250402,2025-04-02,4,April,2,2025,2025-04,135,136,Chicken Shawarma,Dessert,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,20.21,21.36,1.15,5.69
272,20260505,2026-05-05,5,May,2,2026,2026-05,135,136,Chicken Shawarma,Dessert,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,21.36,22.97,1.61,7.54
273,20241225,2024-12-25,12,December,4,2024,2024-12,136,137,Tabbouleh,Side Dish,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,19.38,19.16,-0.22,-1.14
274,20251203,2025-12-03,12,December,4,2025,2025-12,136,137,Tabbouleh,Side Dish,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,19.16,21.77,2.61,13.62
275,20240914,2024-09-14,9,September,3,2024,2024-09,137,138,Baba Ganoush,Side Dish,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,11.32,13.43,2.11,18.64
276,20260614,2026-06-14,6,June,2,2026,2026-06,137,138,Baba Ganoush,Side Dish,Mediterranean,1,13,14,Delhi Cedar Kitchen & Bar,Mediterranean,Delhi,India,13.43,15.09,1.66,12.36
